date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,vehicle_category_logo
2022-05-01,Maharashtra,4-Wheelers,794,34222,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Meghalaya,4-Wheelers,3,1051,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Odisha,4-Wheelers,40,5583,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Puducherry,4-Wheelers,2,726,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Punjab,4-Wheelers,2,9843,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Rajasthan,4-Wheelers,124,17047,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Tamil Nadu,4-Wheelers,202,19368,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Uttar Pradesh,4-Wheelers,26,30695,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Uttarakhand,4-Wheelers,22,3948,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,West Bengal,4-Wheelers,76,8341,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Andhra Pradesh,4-Wheelers,47,6652,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Assam,4-Wheelers,9,5825,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Bihar,4-Wheelers,16,5543,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Chandigarh,4-Wheelers,19,1993,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Chhattisgarh,4-Wheelers,32,3933,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,DNH and DD,4-Wheelers,4,369,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Delhi,4-Wheelers,267,14908,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Goa,4-Wheelers,74,1342,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Gujarat,4-Wheelers,337,26192,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Haryana,4-Wheelers,26,17365,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Himachal Pradesh,4-Wheelers,2,3457,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Jammu and Kashmir,4-Wheelers,4,4239,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Jharkhand,4-Wheelers,19,4097,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Karnataka,4-Wheelers,359,22817,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Kerala,4-Wheelers,345,16486,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Madhya Pradesh,4-Wheelers,42,12480,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Maharashtra,4-Wheelers,1082,35587,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Odisha,4-Wheelers,32,5778,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Puducherry,4-Wheelers,9,808,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Punjab,4-Wheelers,3,9388,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Rajasthan,4-Wheelers,136,13559,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Tamil Nadu,4-Wheelers,199,20592,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Uttar Pradesh,4-Wheelers,17,27820,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Uttarakhand,4-Wheelers,38,3959,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,West Bengal,4-Wheelers,91,8407,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Andhra Pradesh,4-Wheelers,63,6757,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Assam,4-Wheelers,11,6769,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Bihar,4-Wheelers,10,5215,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Chandigarh,4-Wheelers,21,2709,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Chhattisgarh,4-Wheelers,29,4394,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Delhi,4-Wheelers,438,16056,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Goa,4-Wheelers,107,1545,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Gujarat,4-Wheelers,308,24735,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Haryana,4-Wheelers,135,17539,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Himachal Pradesh,4-Wheelers,6,3618,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Jammu and Kashmir,4-Wheelers,9,4577,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Jharkhand,4-Wheelers,7,4187,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Karnataka,4-Wheelers,358,19322,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Kerala,4-Wheelers,292,14993,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Madhya Pradesh,4-Wheelers,45,11437,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Maharashtra,4-Wheelers,1098,35100,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Meghalaya,4-Wheelers,2,1053,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Odisha,4-Wheelers,29,5336,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Puducherry,4-Wheelers,5,681,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Punjab,4-Wheelers,7,9415,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Rajasthan,4-Wheelers,102,12817,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Tamil Nadu,4-Wheelers,176,17830,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Uttar Pradesh,4-Wheelers,19,27276,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Uttarakhand,4-Wheelers,34,3820,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,West Bengal,4-Wheelers,93,8312,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Andhra Pradesh,4-Wheelers,64,7491,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Assam,4-Wheelers,10,6733,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Bihar,4-Wheelers,15,5012,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Chandigarh,4-Wheelers,19,1903,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Chhattisgarh,4-Wheelers,35,3974,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Delhi,4-Wheelers,443,16315,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Goa,4-Wheelers,44,2364,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Gujarat,4-Wheelers,230,23571,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Haryana,4-Wheelers,163,18545,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Himachal Pradesh,4-Wheelers,2,3517,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Jammu and Kashmir,4-Wheelers,3,4299,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Jharkhand,4-Wheelers,15,4040,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Karnataka,4-Wheelers,363,23924,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Kerala,4-Wheelers,342,21051,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Ladakh,4-Wheelers,9,269,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Madhya Pradesh,4-Wheelers,72,15953,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Maharashtra,4-Wheelers,992,40173,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Odisha,4-Wheelers,43,5716,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Puducherry,4-Wheelers,4,758,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Punjab,4-Wheelers,3,9913,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Rajasthan,4-Wheelers,145,12578,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Tamil Nadu,4-Wheelers,182,20944,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Uttar Pradesh,4-Wheelers,15,25778,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Uttarakhand,4-Wheelers,34,3599,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,West Bengal,4-Wheelers,110,9228,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Andhra Pradesh,4-Wheelers,61,8003,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Assam,4-Wheelers,13,8690,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Bihar,4-Wheelers,14,5315,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Chandigarh,4-Wheelers,26,2119,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Chhattisgarh,4-Wheelers,50,3978,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Delhi,4-Wheelers,471,14076,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Goa,4-Wheelers,42,1687,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Gujarat,4-Wheelers,299,25102,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Haryana,4-Wheelers,49,14140,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Himachal Pradesh,4-Wheelers,4,2815,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Jammu and Kashmir,4-Wheelers,4,4432,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Jharkhand,4-Wheelers,31,4183,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Karnataka,4-Wheelers,493,25136,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Kerala,4-Wheelers,397,19551,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Madhya Pradesh,4-Wheelers,61,11080,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Maharashtra,4-Wheelers,939,33643,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Meghalaya,4-Wheelers,2,1047,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Odisha,4-Wheelers,40,5941,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Puducherry,4-Wheelers,2,858,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Punjab,4-Wheelers,4,8968,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Rajasthan,4-Wheelers,150,12513,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Tamil Nadu,4-Wheelers,218,21233,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Uttar Pradesh,4-Wheelers,23,22777,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Uttarakhand,4-Wheelers,29,3066,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,West Bengal,4-Wheelers,123,11473,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Andhra Pradesh,4-Wheelers,57,8075,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Assam,4-Wheelers,11,7529,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Bihar,4-Wheelers,19,7888,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Chandigarh,4-Wheelers,16,2422,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Chhattisgarh,4-Wheelers,51,7365,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,DNH and DD,4-Wheelers,2,432,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Delhi,4-Wheelers,633,18613,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Goa,4-Wheelers,40,2230,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Gujarat,4-Wheelers,189,31456,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Haryana,4-Wheelers,39,21475,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Himachal Pradesh,4-Wheelers,2,3447,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Jammu and Kashmir,4-Wheelers,8,4556,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Jharkhand,4-Wheelers,22,6208,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Karnataka,4-Wheelers,563,26091,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Kerala,4-Wheelers,419,16857,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Madhya Pradesh,4-Wheelers,63,22052,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Maharashtra,4-Wheelers,1174,51561,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Odisha,4-Wheelers,43,6848,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Puducherry,4-Wheelers,4,754,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Punjab,4-Wheelers,3,10552,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Rajasthan,4-Wheelers,204,22678,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Tamil Nadu,4-Wheelers,184,18425,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Uttar Pradesh,4-Wheelers,21,42577,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Uttarakhand,4-Wheelers,50,5163,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,West Bengal,4-Wheelers,94,6483,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Andhra Pradesh,4-Wheelers,95,6272,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Assam,4-Wheelers,10,7676,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Bihar,4-Wheelers,6,6295,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Chandigarh,4-Wheelers,61,2279,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Chhattisgarh,4-Wheelers,33,3846,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,DNH and DD,4-Wheelers,2,455,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Delhi,4-Wheelers,483,15949,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Goa,4-Wheelers,26,1797,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Gujarat,4-Wheelers,374,36212,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Haryana,4-Wheelers,133,21202,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Himachal Pradesh,4-Wheelers,2,5135,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Jharkhand,4-Wheelers,15,4657,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Karnataka,4-Wheelers,564,23618,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Kerala,4-Wheelers,325,15267,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Madhya Pradesh,4-Wheelers,54,10575,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
